order_id,customer_id,order_date,order_status,payment_method,sales_channel,shipping_cost,discount_amount,total_amount
ORD-000251,CUST-00014,2025-12-27 11:04:00,Completed,Credit Card,Affiliate,0.0,10.5,59.49
ORD-000252,CUST-00014,2026-05-07 18:44:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,5.75,109.25
ORD-000253,CUST-00014,2026-06-27 20:47:00,Completed,BNPL (Klarna/Affirm),Web,0.0,12.5,237.49
ORD-000254,CUST-00014,2026-07-08 00:19:00,Completed,Credit Card,Web,0.0,0.0,119.99
ORD-000255,CUST-00014,2026-07-08 06:07:00,Completed,Apple Pay,Web,0.0,0.0,127.99
ORD-000256,CUST-00014,2026-07-16 07:04:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,64.0
ORD-000257,CUST-00014,2026-07-31 21:50:00,Completed,Credit Card,Web,14.99,11.4,79.58
ORD-000258,CUST-00015,2023-05-19 09:56:00,Completed,PayPal,Web,4.99,0.0,153.99
ORD-000259,CUST-00015,2023-05-25 03:33:00,Completed,Apple Pay,Affiliate,14.99,170.0,1866.97
ORD-000260,CUST-00015,2023-06-19 05:05:00,Completed,Credit Card,Mobile App,9.99,19.0,330.95
ORD-000261,CUST-00015,2023-07-08 08:27:00,Completed,PayPal,Mobile App,0.0,34.7,219.26
ORD-000262,CUST-00015,2023-08-31 16:50:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,19.5,220.48
ORD-000263,CUST-00015,2023-09-15 02:05:00,Shipped,Credit Card,Web,0.0,0.0,79.99
ORD-000264,CUST-00015,2023-12-04 13:30:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,7.45,141.55
ORD-000265,CUST-00015,2023-12-24 17:02:00,Completed,BNPL (Klarna/Affirm),Affiliate,14.99,0.0,149.97
ORD-000266,CUST-00015,2024-05-14 18:26:00,Completed,BNPL (Klarna/Affirm),Web,0.0,23.0,207.0
ORD-000267,CUST-00015,2024-06-06 14:42:00,Completed,PayPal,Mobile App,14.99,0.0,149.99
ORD-000268,CUST-00015,2024-08-18 06:09:00,Completed,Apple Pay,Mobile App,0.0,4.2,37.8
ORD-000269,CUST-00015,2024-09-10 04:07:00,Shipped,Credit Card,Mobile App,0.0,4.2,87.79
ORD-000270,CUST-00015,2024-10-20 15:04:00,Completed,Credit Card,Mobile App,4.99,4.5,190.47
ORD-000271,CUST-00015,2024-10-20 21:22:00,Completed,Apple Pay,Mobile App,9.99,0.0,289.98
ORD-000272,CUST-00015,2024-10-26 18:33:00,Completed,Apple Pay,Affiliate,4.99,4.0,80.97
ORD-000273,CUST-00015,2025-01-05 04:47:00,Shipped,BNPL (Klarna/Affirm),Affiliate,14.99,9.75,200.23
ORD-000274,CUST-00015,2025-07-09 00:23:00,Completed,Apple Pay,Mobile App,0.0,0.0,89.99
ORD-000275,CUST-00015,2025-12-28 12:32:00,Completed,Credit Card,Mobile App,0.0,10.5,59.49
ORD-000276,CUST-00015,2026-05-23 11:35:00,Completed,Credit Card,Web,14.99,12.0,122.98
ORD-000277,CUST-00015,2026-06-15 22:27:00,Completed,PayPal,Mobile App,0.0,13.0,116.99
ORD-000278,CUST-00015,2026-07-12 05:42:00,Completed,Credit Card,Web,0.0,7.75,79.24
ORD-000279,CUST-00016,2026-05-03 18:47:00,Completed,Apple Pay,Mobile App,0.0,6.699999999999999,74.28
ORD-000280,CUST-00016,2026-05-04 07:54:00,Completed,BNPL (Klarna/Affirm),Mobile App,14.99,28.0,266.98
ORD-000281,CUST-00016,2026-05-07 00:15:00,Completed,Apple Pay,Web,4.99,0.0,104.98
ORD-000282,CUST-00016,2026-05-24 07:17:00,Completed,Credit Card,Mobile App,9.99,1.3,357.68
ORD-000283,CUST-00016,2026-06-08 03:54:00,Completed,Apple Pay,Mobile App,0.0,0.0,68.0
ORD-000284,CUST-00016,2026-06-18 15:07:00,Completed,Credit Card,Web,14.99,0.0,264.98
ORD-000285,CUST-00016,2026-06-27 13:37:00,Cancelled,PayPal,Web,4.99,15.0,1239.97
ORD-000286,CUST-00016,2026-07-17 14:13:00,Completed,PayPal,Mobile App,0.0,0.0,109.99
ORD-000287,CUST-00016,2026-07-23 07:15:00,Completed,PayPal,Web,0.0,110.0,989.99
ORD-000288,CUST-00016,2026-08-05 19:10:00,Completed,Credit Card,Mobile App,0.0,0.0,969.98
ORD-000289,CUST-00017,2022-10-10 10:54:00,Completed,Apple Pay,Mobile App,0.0,83.0,746.96
ORD-000290,CUST-00017,2022-11-04 16:32:00,Completed,Apple Pay,Mobile App,0.0,0.0,79.98
ORD-000291,CUST-00017,2022-12-18 02:24:00,Completed,Credit Card,Web,0.0,6.75,128.25
ORD-000292,CUST-00017,2023-01-17 12:08:00,Completed,PayPal,Mobile App,0.0,0.95,18.04
ORD-000293,CUST-00017,2023-05-06 22:15:00,Completed,Credit Card,Mobile App,14.99,0.0,149.99
ORD-000294,CUST-00017,2023-06-28 00:18:00,Completed,Credit Card,Mobile App,0.0,0.0,49.99
ORD-000295,CUST-00017,2023-08-01 17:59:00,Completed,Apple Pay,Web,0.0,0.0,59.98
ORD-000296,CUST-00017,2023-08-08 04:15:00,Completed,PayPal,Mobile App,14.99,175.8,1785.17
ORD-000297,CUST-00017,2023-08-20 20:38:00,Completed,PayPal,Web,0.0,0.0,2699.97
ORD-000298,CUST-00017,2023-08-31 01:30:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,29.99
ORD-000299,CUST-00017,2023-09-09 08:32:00,Completed,PayPal,Affiliate,0.0,14.3,213.69
ORD-000300,CUST-00017,2023-09-24 17:07:00,Completed,Apple Pay,Affiliate,0.0,0.0,103.96
ORD-000301,CUST-00017,2023-10-10 07:50:00,Shipped,Apple Pay,Mobile App,9.99,5.75,149.23
ORD-000302,CUST-00017,2024-04-16 14:15:00,Completed,Credit Card,Web,0.0,7.0,62.99
ORD-000303,CUST-00017,2024-10-17 23:11:00,Completed,Credit Card,Mobile App,0.0,0.0,54.99
ORD-000304,CUST-00017,2025-04-11 05:45:00,Completed,Credit Card,Mobile App,4.99,15.0,289.97
ORD-000305,CUST-00017,2025-04-27 17:48:00,Completed,Apple Pay,Mobile App,9.99,15.75,124.21
ORD-000306,CUST-00017,2026-02-21 11:36:00,Completed,BNPL (Klarna/Affirm),Affiliate,14.99,11.0,291.99
ORD-000307,CUST-00018,2023-03-31 23:00:00,Cancelled,Credit Card,Web,0.0,0.0,69.99
ORD-000308,CUST-00018,2023-04-01 03:05:00,Completed,PayPal,Affiliate,0.0,0.0,135.0
ORD-000309,CUST-00018,2023-08-13 17:14:00,Returned,Credit Card,Web,4.99,48.5,441.47
ORD-000310,CUST-00018,2023-08-17 17:27:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,6.0,33.99
ORD-000311,CUST-00018,2023-08-23 03:44:00,Completed,Apple Pay,Affiliate,0.0,135.0,764.98
ORD-000312,CUST-00018,2023-09-05 19:20:00,Completed,Apple Pay,Mobile App,0.0,2.9,55.1
ORD-000313,CUST-00018,2023-09-11 19:30:00,Completed,Credit Card,Mobile App,4.99,0.0,284.98
ORD-000314,CUST-00018,2023-12-26 12:27:00,Completed,BNPL (Klarna/Affirm),Web,0.0,29.75,2055.21
ORD-000315,CUST-00018,2024-01-05 07:29:00,Shipped,BNPL (Klarna/Affirm),Affiliate,0.0,0.0,187.0
ORD-000316,CUST-00018,2024-02-07 09:15:00,Completed,Credit Card,Mobile App,0.0,40.2,283.77
ORD-000317,CUST-00018,2024-06-17 02:15:00,Completed,PayPal,Mobile App,14.99,9.0,1235.95
ORD-000318,CUST-00018,2024-06-20 08:06:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,19.5,135.47
ORD-000319,CUST-00018,2024-07-05 07:31:00,Completed,PayPal,Mobile App,0.0,0.0,39.99
ORD-000320,CUST-00018,2024-07-17 01:27:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,56.5,453.45
ORD-000321,CUST-00018,2024-08-27 11:07:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,129.99
ORD-000322,CUST-00018,2025-01-19 01:37:00,Completed,Apple Pay,Mobile App,14.99,7.2,3455.77
ORD-000323,CUST-00018,2025-01-22 13:09:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,3.4,64.6
ORD-000324,CUST-00018,2025-02-05 23:25:00,Completed,Credit Card,Mobile App,0.0,11.5,103.5
ORD-000325,CUST-00018,2025-02-08 15:01:00,Shipped,Credit Card,Affiliate,14.99,1.5,448.48
ORD-000326,CUST-00018,2025-02-18 18:21:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,3.0,91.96
ORD-000327,CUST-00018,2025-07-17 12:37:00,Completed,Credit Card,Mobile App,0.0,0.0,22.99
ORD-000328,CUST-00018,2025-07-18 02:59:00,Completed,PayPal,Mobile App,0.0,0.0,34.99
ORD-000329,CUST-00018,2025-10-28 16:23:00,Completed,PayPal,Mobile App,14.99,0.0,1714.98
ORD-000330,CUST-00018,2026-02-10 12:54:00,Completed,Credit Card,Web,0.0,0.0,171.97
ORD-000331,CUST-00018,2026-03-17 05:21:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,599.99
ORD-000332,CUST-00018,2026-07-02 02:49:00,Completed,Apple Pay,Web,0.0,120.0,1079.98
ORD-000333,CUST-00019,2024-09-18 10:54:00,Completed,Apple Pay,Mobile App,4.99,31.5,203.45
ORD-000334,CUST-00019,2024-10-26 23:14:00,Completed,Credit Card,Mobile App,4.99,55.0,499.98
ORD-000335,CUST-00019,2025-01-30 16:52:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,59.98
ORD-000336,CUST-00019,2025-02-01 04:21:00,Completed,PayPal,Web,0.0,6.0,149.98
ORD-000337,CUST-00019,2025-02-06 06:39:00,Cancelled,Credit Card,Mobile App,4.99,39.0,355.96
ORD-000338,CUST-00019,2025-09-21 13:06:00,Completed,Apple Pay,Mobile App,9.99,8.7,59.29
ORD-000339,CUST-00019,2025-12-22 20:22:00,Completed,Credit Card,Affiliate,4.99,0.0,1654.96
ORD-000340,CUST-00019,2026-01-25 12:13:00,Completed,Credit Card,Web,0.0,13.6,1222.39
ORD-000341,CUST-00019,2026-04-11 23:44:00,Completed,Credit Card,Affiliate,14.99,0.0,39.98
ORD-000342,CUST-00019,2026-06-02 15:49:00,Shipped,Credit Card,Mobile App,9.99,0.0,169.98
ORD-000343,CUST-00019,2026-06-22 15:35:00,Completed,Credit Card,Affiliate,0.0,14.9,494.07
ORD-000344,CUST-00019,2026-07-26 17:12:00,Completed,Credit Card,Web,14.99,82.5,512.47
ORD-000345,CUST-00020,2025-07-25 20:13:00,Completed,Credit Card,Mobile App,0.0,23.0,266.98
ORD-000346,CUST-00020,2025-09-25 22:26:00,Completed,Apple Pay,Web,4.99,15.0,89.98
ORD-000347,CUST-00020,2025-09-27 18:11:00,Completed,Credit Card,Mobile App,0.0,2.0,37.99
ORD-000348,CUST-00020,2025-10-01 12:37:00,Completed,Credit Card,Web,14.99,0.0,144.98
ORD-000349,CUST-00020,2025-11-28 23:02:00,Completed,PayPal,Web,0.0,1.9,17.09
ORD-000350,CUST-00020,2025-12-01 20:38:00,Completed,PayPal,Web,0.0,5.75,258.25
ORD-000351,CUST-00020,2025-12-08 07:39:00,Completed,Credit Card,Mobile App,0.0,49.6,357.38
ORD-000352,CUST-00020,2025-12-12 03:36:00,Completed,Credit Card,Affiliate,4.99,0.0,62.99
ORD-000353,CUST-00020,2026-02-11 04:13:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,15.0,1004.97
ORD-000354,CUST-00020,2026-02-16 18:12:00,Completed,Credit Card,Web,14.99,5.6,81.38
ORD-000355,CUST-00020,2026-02-17 00:43:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,0.0,298.0
ORD-000356,CUST-00020,2026-02-19 18:18:00,Completed,PayPal,Mobile App,0.0,8.0,151.99
ORD-000357,CUST-00020,2026-03-01 06:39:00,Cancelled,Credit Card,Web,0.0,25.9,192.08
ORD-000358,CUST-00020,2026-04-04 00:07:00,Returned,BNPL (Klarna/Affirm),Mobile App,4.99,17.0,212.97
ORD-000359,CUST-00020,2026-04-17 08:36:00,Completed,PayPal,Affiliate,4.99,0.0,224.99
ORD-000360,CUST-00020,2026-04-20 09:22:00,Completed,BNPL (Klarna/Affirm),Affiliate,4.99,0.0,36.99
ORD-000361,CUST-00020,2026-04-30 07:03:00,Completed,Credit Card,Mobile App,4.99,71.0,643.97
ORD-000362,CUST-00020,2026-06-17 18:07:00,Completed,Apple Pay,Mobile App,9.99,112.5,647.47
ORD-000363,CUST-00020,2026-06-30 12:12:00,Completed,Credit Card,Web,0.0,0.0,89.99
ORD-000364,CUST-00020,2026-07-02 07:08:00,Completed,PayPal,Mobile App,0.0,90.0,509.99
ORD-000365,CUST-00020,2026-07-15 00:26:00,Completed,PayPal,Mobile App,0.0,0.0,149.99
ORD-000366,CUST-00020,2026-07-23 01:14:00,Completed,Credit Card,Affiliate,0.0,27.5,1752.47
ORD-000367,CUST-00020,2026-07-26 03:53:00,Completed,Credit Card,Mobile App,14.99,55.2,511.77
ORD-000368,CUST-00020,2026-08-01 06:31:00,Returned,Apple Pay,Web,14.99,3.25,76.73
ORD-000369,CUST-00020,2026-08-02 02:43:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,109.98
ORD-000370,CUST-00020,2026-08-10 08:44:00,Completed,PayPal,Mobile App,9.99,136.6,925.37
ORD-000371,CUST-00021,2025-10-03 16:54:00,Completed,BNPL (Klarna/Affirm),Web,9.99,0.0,35.99
ORD-000372,CUST-00021,2025-10-15 07:34:00,Completed,Credit Card,Web,14.99,0.0,49.98
ORD-000373,CUST-00021,2025-10-23 16:09:00,Completed,BNPL (Klarna/Affirm),Web,0.0,55.0,494.99
ORD-000374,CUST-00021,2025-12-08 01:27:00,Completed,Credit Card,Affiliate,0.0,15.0,84.99
ORD-000375,CUST-00021,2025-12-09 17:56:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,4.2,47.79
ORD-000376,CUST-00021,2025-12-29 22:40:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,1699.99
ORD-000377,CUST-00021,2026-01-04 04:15:00,Completed,Credit Card,Mobile App,0.0,0.0,109.99
ORD-000378,CUST-00021,2026-01-18 08:21:00,Completed,Credit Card,Mobile App,9.99,24.0,145.98
ORD-000379,CUST-00021,2026-05-17 06:08:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,349.99
ORD-000380,CUST-00021,2026-06-03 17:05:00,Completed,Credit Card,Mobile App,0.0,0.0,64.99
ORD-000381,CUST-00021,2026-06-16 04:52:00,Completed,Credit Card,Mobile App,0.0,13.0,116.99
ORD-000382,CUST-00021,2026-06-17 02:21:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,25.0,1079.96
ORD-000383,CUST-00021,2026-07-15 17:56:00,Completed,BNPL (Klarna/Affirm),Web,14.99,19.5,145.45
ORD-000384,CUST-00021,2026-07-24 14:04:00,Completed,Credit Card,Affiliate,0.0,4.0,325.98
ORD-000385,CUST-00022,2025-03-08 12:18:00,Cancelled,Apple Pay,Web,0.0,0.0,95.98
ORD-000386,CUST-00022,2025-03-10 09:49:00,Completed,PayPal,Mobile App,0.0,24.0,135.98
ORD-000387,CUST-00022,2025-03-12 00:15:00,Completed,Credit Card,Mobile App,0.0,23.0,207.0
ORD-000388,CUST-00022,2025-03-15 02:29:00,Completed,BNPL (Klarna/Affirm),Affiliate,4.99,58.5,531.47
ORD-000389,CUST-00022,2025-03-16 13:19:00,Completed,PayPal,Mobile App,4.99,4.8,32.19
ORD-000390,CUST-00022,2025-03-16 23:10:00,Completed,PayPal,Web,9.99,0.0,64.98
ORD-000391,CUST-00022,2025-03-18 23:46:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,3.5,601.47
ORD-000392,CUST-00022,2025-03-19 19:43:00,Completed,Apple Pay,Web,0.0,23.0,276.99
ORD-000393,CUST-00022,2025-03-20 22:08:00,Completed,Apple Pay,Mobile App,4.99,5.75,1774.2
ORD-000394,CUST-00022,2025-03-23 13:13:00,Returned,Credit Card,Mobile App,9.99,0.0,579.95
ORD-000395,CUST-00022,2025-03-23 18:41:00,Completed,Credit Card,Affiliate,0.0,12.0,132.98
ORD-000396,CUST-00022,2025-03-28 21:46:00,Completed,Apple Pay,Mobile App,0.0,9.25,65.73
ORD-000397,CUST-00023,2023-06-06 10:15:00,Completed,Credit Card,Web,9.99,0.0,1229.96
ORD-000398,CUST-00023,2023-06-17 18:08:00,Completed,Apple Pay,Affiliate,0.0,4.5,905.47
ORD-000399,CUST-00023,2023-07-07 22:47:00,Completed,PayPal,Mobile App,0.0,7.75,57.23
ORD-000400,CUST-00023,2023-07-20 11:40:00,Completed,Apple Pay,Affiliate,4.99,0.0,294.97
ORD-000401,CUST-00023,2023-08-20 02:19:00,Shipped,Credit Card,Affiliate,4.99,33.0,191.99
ORD-000402,CUST-00023,2023-09-16 03:55:00,Shipped,BNPL (Klarna/Affirm),Web,0.0,5.7,32.3
ORD-000403,CUST-00023,2023-09-28 02:16:00,Completed,Credit Card,Mobile App,0.0,13.0,156.98
ORD-000404,CUST-00023,2024-03-11 06:38:00,Completed,PayPal,Affiliate,0.0,15.0,134.97
ORD-000405,CUST-00023,2024-07-04 12:23:00,Completed,Apple Pay,Affiliate,14.99,34.0,255.96
ORD-000406,CUST-00023,2024-08-09 12:33:00,Completed,Apple Pay,Web,9.99,25.5,154.48
ORD-000407,CUST-00023,2024-08-27 14:17:00,Cancelled,Credit Card,Web,0.0,0.0,599.99
ORD-000408,CUST-00023,2024-12-16 04:33:00,Completed,Credit Card,Web,4.99,0.0,72.99
ORD-000409,CUST-00023,2025-03-10 10:26:00,Completed,Apple Pay,Mobile App,0.0,8.5,263.47
ORD-000410,CUST-00023,2025-04-01 04:56:00,Completed,PayPal,Affiliate,14.99,0.0,56.99
ORD-000411,CUST-00023,2025-08-05 06:10:00,Completed,BNPL (Klarna/Affirm),Web,14.99,5.8,1925.17
ORD-000412,CUST-00023,2025-10-01 23:02:00,Returned,BNPL (Klarna/Affirm),Affiliate,0.0,0.0,279.99
ORD-000413,CUST-00023,2025-12-26 10:53:00,Completed,Credit Card,Mobile App,4.99,1.5,98.47
ORD-000414,CUST-00023,2026-01-26 12:27:00,Completed,Apple Pay,Mobile App,0.0,0.0,769.95
ORD-000415,CUST-00023,2026-02-22 04:04:00,Completed,Apple Pay,Affiliate,0.0,0.0,1169.99
ORD-000416,CUST-00023,2026-04-05 20:49:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,2.0,47.98
ORD-000417,CUST-00023,2026-04-25 13:47:00,Completed,Credit Card,Web,14.99,0.0,614.98
ORD-000418,CUST-00023,2026-05-02 09:14:00,Completed,Credit Card,Affiliate,4.99,1.3,29.69
ORD-000419,CUST-00023,2026-07-14 09:06:00,Completed,Credit Card,Affiliate,0.0,0.0,87.99
ORD-000420,CUST-00024,2025-03-03 05:36:00,Completed,Credit Card,Web,0.0,0.0,1771.97
ORD-000421,CUST-00024,2025-03-14 22:28:00,Completed,Credit Card,Affiliate,9.99,5.25,109.71
ORD-000422,CUST-00024,2025-03-23 08:01:00,Completed,Credit Card,Mobile App,0.0,0.0,193.0
ORD-000423,CUST-00024,2025-05-29 10:22:00,Completed,PayPal,Web,0.0,0.0,599.99
ORD-000424,CUST-00024,2025-06-03 11:01:00,Returned,Credit Card,Mobile App,0.0,55.0,494.99
ORD-000425,CUST-00024,2025-06-06 23:25:00,Completed,Credit Card,Mobile App,9.99,4.5,245.47
ORD-000426,CUST-00024,2025-08-01 06:12:00,Shipped,BNPL (Klarna/Affirm),Affiliate,4.99,29.0,305.96
ORD-000427,CUST-00024,2025-10-17 00:57:00,Completed,Apple Pay,Affiliate,0.0,0.0,152.0
ORD-000428,CUST-00024,2025-10-29 12:10:00,Completed,PayPal,Mobile App,0.0,2.85,16.14
ORD-000429,CUST-00024,2026-02-24 16:43:00,Completed,BNPL (Klarna/Affirm),Affiliate,9.99,18.0,111.98
ORD-000430,CUST-00024,2026-03-11 21:08:00,Completed,Apple Pay,Web,14.99,0.0,1194.97
ORD-000431,CUST-00024,2026-04-23 07:05:00,Completed,Credit Card,Web,0.0,1.3,24.7
ORD-000432,CUST-00024,2026-05-14 12:59:00,Completed,PayPal,Web,14.99,131.4,949.56
ORD-000433,CUST-00024,2026-06-01 23:40:00,Completed,BNPL (Klarna/Affirm),Mobile App,14.99,57.5,642.47
ORD-000434,CUST-00024,2026-06-05 14:28:00,Completed,Credit Card,Affiliate,4.99,12.6,228.38
ORD-000435,CUST-00024,2026-07-14 08:04:00,Completed,PayPal,Web,0.0,3.45,99.53
ORD-000436,CUST-00024,2026-08-05 02:47:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,0.0,51.99
ORD-000437,CUST-00025,2026-04-10 23:40:00,Completed,PayPal,Web,4.99,25.5,508.45
ORD-000438,CUST-00025,2026-05-03 04:20:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,230.0
ORD-000439,CUST-00025,2026-05-11 00:59:00,Completed,PayPal,Mobile App,0.0,25.0,224.99
ORD-000440,CUST-00025,2026-05-11 21:40:00,Completed,Credit Card,Mobile App,14.99,3.0,31.98
ORD-000441,CUST-00025,2026-06-30 02:39:00,Completed,PayPal,Mobile App,4.99,9.75,262.21
ORD-000442,CUST-00025,2026-07-05 14:24:00,Shipped,Credit Card,Affiliate,14.99,37.8,295.16
ORD-000443,CUST-00025,2026-07-14 16:31:00,Completed,Credit Card,Affiliate,0.0,47.0,892.97
ORD-000444,CUST-00025,2026-07-21 15:39:00,Cancelled,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,34.99
ORD-000445,CUST-00025,2026-07-25 06:34:00,Completed,Credit Card,Mobile App,4.99,172.0,1637.96
ORD-000446,CUST-00025,2026-07-29 23:02:00,Completed,PayPal,Affiliate,0.0,0.0,1269.98
ORD-000447,CUST-00025,2026-08-04 18:12:00,Completed,PayPal,Mobile App,0.0,0.0,89.99
ORD-000448,CUST-00025,2026-08-06 00:25:00,Completed,Apple Pay,Affiliate,0.0,5.0,92.99
ORD-000449,CUST-00025,2026-08-08 10:43:00,Completed,Credit Card,Mobile App,4.99,5.0,99.98
ORD-000450,CUST-00025,2026-08-08 15:24:00,Completed,Credit Card,Affiliate,0.0,0.0,164.98
ORD-000451,CUST-00025,2026-08-10 04:54:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,7.5,1042.47
ORD-000452,CUST-00025,2026-08-29 14:17:00,Completed,PayPal,Affiliate,0.0,0.0,133.99
ORD-000453,CUST-00025,2026-08-31 18:58:00,Completed,PayPal,Affiliate,0.0,5.75,151.25
ORD-000454,CUST-00026,2023-01-26 10:21:00,Completed,Apple Pay,Web,0.0,6.8,289.18
ORD-000455,CUST-00026,2023-04-05 01:09:00,Completed,Credit Card,Mobile App,14.99,0.0,242.98
ORD-000456,CUST-00026,2023-09-09 10:55:00,Completed,Credit Card,Web,0.0,12.0,67.99
ORD-000457,CUST-00026,2023-10-10 20:56:00,Completed,PayPal,Affiliate,0.0,180.0,1619.98
ORD-000458,CUST-00026,2023-10-20 00:56:00,Completed,PayPal,Mobile App,0.0,5.0,174.98
ORD-000459,CUST-00026,2024-01-23 21:06:00,Completed,Credit Card,Mobile App,0.0,0.0,99.99
ORD-000460,CUST-00026,2024-03-07 20:40:00,Completed,PayPal,Affiliate,9.99,0.0,569.97
ORD-000461,CUST-00026,2024-04-29 18:41:00,Completed,BNPL (Klarna/Affirm),Web,0.0,9.75,55.24
ORD-000462,CUST-00026,2024-05-04 02:15:00,Completed,Credit Card,Affiliate,14.99,0.0,134.98
ORD-000463,CUST-00026,2024-08-18 09:18:00,Completed,Credit Card,Web,0.0,0.0,184.97
ORD-000464,CUST-00026,2024-10-04 11:40:00,Completed,Credit Card,Web,0.0,16.5,173.47
ORD-000465,CUST-00026,2024-10-25 02:13:00,Completed,PayPal,Affiliate,0.0,0.0,24.99
ORD-000466,CUST-00026,2024-10-25 22:53:00,Shipped,PayPal,Mobile App,4.99,0.0,101.98
ORD-000467,CUST-00026,2025-03-09 12:37:00,Completed,Apple Pay,Mobile App,0.0,11.6,324.4
ORD-000468,CUST-00026,2025-06-04 17:47:00,Completed,Apple Pay,Affiliate,4.99,5.0,49.98
ORD-000469,CUST-00026,2025-06-09 10:01:00,Completed,Credit Card,Affiliate,0.0,6.0,33.99
ORD-000470,CUST-00026,2025-09-25 01:33:00,Shipped,Apple Pay,Affiliate,14.99,0.0,49.98
ORD-000471,CUST-00026,2025-11-08 04:19:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,0.0,26.0
ORD-000472,CUST-00026,2025-12-14 16:39:00,Completed,PayPal,Mobile App,14.99,21.5,188.46
ORD-000473,CUST-00026,2026-06-24 09:11:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,15.0,110.99
ORD-000474,CUST-00026,2026-06-26 03:05:00,Completed,PayPal,Web,0.0,0.0,39.99
ORD-000475,CUST-00027,2023-12-04 02:19:00,Completed,Credit Card,Affiliate,0.0,2.75,52.24
ORD-000476,CUST-00027,2024-01-17 14:04:00,Completed,Credit Card,Web,0.0,42.0,272.98
ORD-000477,CUST-00027,2024-02-28 01:39:00,Shipped,Apple Pay,Mobile App,0.0,6.0,153.98
ORD-000478,CUST-00027,2024-03-02 15:17:00,Completed,Apple Pay,Web,0.0,0.0,119.99
ORD-000479,CUST-00027,2024-04-24 07:59:00,Completed,PayPal,Affiliate,4.99,0.0,84.98
ORD-000480,CUST-00027,2024-05-17 05:13:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,42.0
ORD-000481,CUST-00027,2024-06-07 20:05:00,Completed,PayPal,Affiliate,0.0,9.0,138.99
ORD-000482,CUST-00027,2024-09-12 05:49:00,Completed,BNPL (Klarna/Affirm),Web,4.99,0.0,122.98
ORD-000483,CUST-00027,2024-10-21 23:32:00,Completed,BNPL (Klarna/Affirm),Web,9.99,18.0,1856.95
ORD-000484,CUST-00027,2024-12-09 11:42:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,0.0,84.98
ORD-000485,CUST-00027,2024-12-24 04:41:00,Completed,PayPal,Affiliate,0.0,0.0,135.0
ORD-000486,CUST-00027,2025-01-01 18:20:00,Completed,Credit Card,Mobile App,14.99,0.0,2094.95
ORD-000487,CUST-00027,2025-01-12 18:54:00,Completed,Apple Pay,Web,0.0,0.0,149.99
ORD-000488,CUST-00027,2025-02-10 23:36:00,Completed,Credit Card,Mobile App,0.0,0.0,197.99
ORD-000489,CUST-00027,2025-02-24 02:01:00,Completed,PayPal,Web,14.99,0.0,982.98
ORD-000490,CUST-00027,2025-03-10 23:37:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,16.5,308.45
ORD-000491,CUST-00028,2025-12-03 03:02:00,Completed,Credit Card,Mobile App,9.99,0.0,129.98
ORD-000492,CUST-00028,2025-12-23 17:00:00,Completed,Credit Card,Mobile App,0.0,5.8,52.2
ORD-000493,CUST-00028,2026-01-01 03:51:00,Cancelled,Apple Pay,Mobile App,0.0,0.0,119.99
ORD-000494,CUST-00028,2026-01-22 14:25:00,Completed,Apple Pay,Web,0.0,6.3,169.68
ORD-000495,CUST-00028,2026-01-25 04:53:00,Completed,PayPal,Web,4.99,20.0,384.95
ORD-000496,CUST-00028,2026-02-15 18:01:00,Completed,Credit Card,Mobile App,0.0,3.5,66.49
ORD-000497,CUST-00028,2026-02-22 13:33:00,Completed,Credit Card,Mobile App,0.0,60.75,344.25
